Branch_ID,Bank_Type,Priority_Sector,Lending_Rate_Pct,Regional_GDP_Growth,LTV_Ratio,Gross_NPA_Pct
12773,Foreign,PSL,12.65,0.49,48.93,17.74
14571,Public,Non-PSL,10.5,2.02,49.19,14.71
14560,Public,PSL,13.98,3.87,42.08,15.87
10095,Private,Non-PSL,12.4,-1.55,81.4,19.99
10827,Foreign,PSL,9.42,4.37,41.28,9.68
11181,Public,Non-PSL,13.74,3.93,76.19,17.18
11728,Foreign,PSL,13.98,-1.1,77.26,16.36
12235,Public,Non-PSL,11.67,1.39,63.65,16.55
13582,Foreign,Non-PSL,12.87,5.68,46.66,9.39
12512,Public,Non-PSL,13.18,7.95,89.48,14.97
11946,Public,PSL,10.62,5.63,81.31,15.17
13266,Public,Non-PSL,7.48,-1.86,87.93,17.16
10867,Private,Non-PSL,8.09,5.32,41.93,9.04
12876,Private,Non-PSL,10.33,3.44,61.75,16.32
13360,Foreign,PSL,11.62,-0.41,54.87,14.52
11164,,PSL,,1.72,78.09,17.63
11596,Private,PSL,11.05,0.72,79.85,17.31
13221,Public,PSL,10.6,6.71,61.35,14.39
10537,Public,PSL,12.95,-0.54,56.53,17.68
13479,Public,Non-PSL,10.42,4.54,61.45,14.9
13840,Public,PSL,11.79,-1.51,76.87,19.31
11379,Private,Non-PSL,9.51,7.68,51.39,8.11
11058,Private,Non-PSL,9.81,2.9,86.86,16.41
12605,Private,PSL,7.0,1.2,81.03,14.76
12351,Public,Non-PSL,11.45,1.29,72.81,17.04
11144,Private,Non-PSL,10.96,6.76,78.57,12.57
10666,Private,Non-PSL,8.07,5.81,46.96,11.97
10063,Private,PSL,12.8,3.02,69.16,15.33
12915,Private,PSL,8.57,-1.98,82.48,18.77
12350,Private,PSL,7.07,7.41,49.7,10.39
13441,Foreign,Non-PSL,9.39,0.7,58.91,10.94
12287,,Non-PSL,,3.45,78.2,15.51
13526,Public,Non-PSL,8.03,-1.77,83.07,18.14
11003,Private,Non-PSL,13.11,6.72,69.56,12.16
12304,Private,PSL,9.05,6.88,71.28,13.67
10297,,Non-PSL,,2.68,83.71,18.61
11266,Private,Non-PSL,7.51,3.01,84.75,15.73
13294,Private,Non-PSL,10.79,-0.11,40.07,12.77
14266,Public,Non-PSL,10.09,-1.55,50.47,14.61
10966,Public,PSL,9.49,6.98,48.29,13.57
10747,Public,Non-PSL,9.69,4.74,83.86,15.07
14190,Private,Non-PSL,11.9,6.14,71.37,15.17
10075,Private,Non-PSL,11.95,7.72,89.15,14.21
13014,Private,Non-PSL,9.47,0.21,49.05,14.96
10973,Public,Non-PSL,12.13,6.05,52.33,12.2
13377,Public,Non-PSL,12.33,-0.29,84.97,18.96
13654,Private,Non-PSL,8.19,3.84,68.0,12.83
10737,Public,PSL,9.75,4.29,78.81,15.44
12015,Public,PSL,10.73,3.04,50.53,16.01
13788,Public,Non-PSL,10.25,5.32,44.24,13.1
13063,Public,Non-PSL,11.19,7.49,49.72,11.89
11143,Public,Non-PSL,11.75,-0.92,50.81,16.75
14963,Public,Non-PSL,9.04,2.84,83.88,13.94
14911,Private,Non-PSL,13.19,1.28,52.88,15.48
14668,Private,PSL,12.87,0.19,67.65,19.16
13632,Public,PSL,8.06,0.21,46.02,16.03
13838,Private,PSL,7.83,3.84,81.58,13.03
13749,Foreign,PSL,9.82,-0.76,76.5,18.36
11830,Public,Non-PSL,9.05,2.05,42.11,12.22
11320,Public,Non-PSL,7.42,-1.71,87.35,17.65
14475,Foreign,PSL,11.68,7.18,59.53,11.41
13319,Private,Non-PSL,12.63,6.58,84.38,13.89
13936,Public,Non-PSL,10.83,4.44,49.17,12.87
11906,Private,Non-PSL,8.42,-1.48,77.82,16.59
13343,Foreign,Non-PSL,11.43,-0.2,55.42,13.03
11937,Public,PSL,8.89,1.17,79.61,16.08
13755,Public,Non-PSL,8.9,7.58,49.64,9.16
10087,,Non-PSL,,5.69,75.81,14.12
11012,Public,PSL,13.91,6.18,73.79,16.62
11814,Public,PSL,7.15,5.96,48.08,11.92
13046,Public,Non-PSL,11.93,-0.99,72.24,19.8
10996,Public,PSL,7.64,4.84,57.97,11.76
11060,,PSL,,6.32,75.88,13.13
12535,Private,Non-PSL,12.17,6.4,47.47,11.36
12060,Private,PSL,10.82,7.11,68.22,12.29
10653,Public,Non-PSL,11.11,0.06,82.22,18.91
13495,Foreign,Non-PSL,11.61,-0.14,75.61,17.65
12460,Foreign,PSL,9.81,0.57,54.44,12.79
11567,Private,Non-PSL,11.67,4.97,40.2,10.68
10406,Public,PSL,13.27,6.96,47.66,15.52
14854,Private,Non-PSL,9.4,3.74,49.81,11.97
12619,Private,Non-PSL,12.9,7.71,47.78,11.6
12180,Public,Non-PSL,10.59,3.01,45.29,12.62
14591,,Non-PSL,,3.1,76.69,16.34
14586,Private,Non-PSL,13.76,6.04,57.75,12.63
11783,Foreign,PSL,10.23,3.03,75.74,12.72
10849,Private,PSL,10.52,1.2,86.89,18.19
13283,Foreign,PSL,12.98,6.74,71.06,15.17
10032,Public,Non-PSL,8.19,3.32,89.24,17.01
14843,Private,Non-PSL,9.47,0.94,51.52,13.98
14493,Public,Non-PSL,10.97,1.48,50.95,14.96
12695,,PSL,,7.36,76.11,12.43
12520,Private,Non-PSL,12.06,-1.44,70.2,17.17
10078,Public,PSL,7.52,0.37,62.11,16.02
12590,Foreign,Non-PSL,12.0,-1.26,75.84,17.59
10565,,PSL,,7.31,42.33,10.38
12973,Public,PSL,12.5,-0.38,80.75,18.4
14856,Public,Non-PSL,8.34,2.81,83.09,15.45
10948,Public,Non-PSL,13.3,-1.93,86.46,21.69
13661,Public,PSL,10.57,2.34,78.64,18.9
13416,Private,Non-PSL,10.96,-1.52,62.97,14.96
12083,Private,PSL,10.25,2.33,42.59,15.43
14261,Private,Non-PSL,7.81,2.54,61.58,12.82
14359,Private,PSL,11.0,6.54,83.82,16.18
11810,Public,PSL,7.69,1.16,45.27,15.37
11407,Private,PSL,12.91,1.29,49.59,13.8
11168,Public,Non-PSL,10.55,7.87,50.44,10.55
14256,Private,PSL,11.61,1.27,85.8,17.89
14160,Public,PSL,10.96,2.02,40.77,14.48
12063,Public,Non-PSL,12.64,4.77,68.94,16.83
12790,Foreign,PSL,13.96,3.81,57.96,15.45
11399,Private,PSL,11.32,2.41,56.14,13.35
13852,Public,PSL,7.81,2.7,69.17,13.33
11062,Public,PSL,13.89,1.33,44.45,15.84
13030,,Non-PSL,,6.06,52.74,13.03
14596,Private,Non-PSL,11.52,1.75,81.75,13.8
13927,Public,Non-PSL,11.22,3.94,41.95,10.95
10754,Private,PSL,9.34,5.81,72.57,13.41
11325,Private,Non-PSL,13.83,-1.19,87.26,19.11
11924,Public,Non-PSL,9.49,3.66,88.97,14.85
11807,Public,Non-PSL,11.63,5.39,76.3,15.75
13926,Public,PSL,7.18,3.94,49.25,14.66
10527,Foreign,Non-PSL,9.9,4.39,69.13,12.08
11666,Private,PSL,12.96,5.57,57.77,14.51
11385,Private,Non-PSL,11.6,2.6,54.12,13.59
13780,Private,Non-PSL,13.29,1.39,74.86,18.48
14022,Public,Non-PSL,8.68,6.72,53.8,10.6
10894,Foreign,Non-PSL,9.78,-0.08,58.04,15.53
10535,Public,PSL,12.38,-0.37,69.84,18.25
14704,Private,Non-PSL,11.17,6.0,68.68,11.32
10492,Public,PSL,11.34,5.52,40.45,13.62
13574,,Non-PSL,,0.69,66.34,19.99
13282,Public,PSL,8.28,7.76,43.23,11.56
13190,Public,Non-PSL,12.53,1.65,87.95,18.52
10286,Private,Non-PSL,7.25,5.1,45.41,8.1
11108,Private,Non-PSL,12.31,-1.18,66.62,16.01
10456,Private,Non-PSL,10.45,0.17,62.96,13.74
14487,Public,Non-PSL,7.18,-1.94,42.0,12.3
10389,Foreign,Non-PSL,12.25,3.71,83.42,15.09
11155,,Non-PSL,,-0.13,81.6,19.67
11218,Foreign,Non-PSL,11.76,1.67,73.4,15.54
10944,Private,PSL,12.81,6.79,56.0,13.37
12544,Private,Non-PSL,11.3,7.89,50.89,9.25
13603,Public,PSL,8.3,6.61,63.62,12.35
11790,Public,Non-PSL,10.63,3.51,72.08,14.41
10891,Private,PSL,12.06,5.19,82.77,14.81
12131,Private,Non-PSL,8.14,0.83,70.67,13.75
11254,Private,PSL,7.88,-1.82,85.09,18.52
11576,Private,Non-PSL,7.67,5.07,47.58,10.62
11120,Private,PSL,7.91,4.72,61.97,10.9
13211,Public,PSL,8.12,-0.26,73.76,16.35
12746,,PSL,,3.99,52.43,15.03
10197,Private,Non-PSL,12.08,5.39,75.87,13.51
14406,Foreign,PSL,11.79,2.07,41.45,15.13
11002,Public,PSL,10.79,-0.28,46.89,16.72
13589,Private,Non-PSL,7.88,3.13,40.48,7.71
12080,Public,Non-PSL,12.4,5.38,78.21,14.93
12185,Private,PSL,11.57,0.28,43.63,17.05
14473,,PSL,,6.84,44.33,8.74
13988,Private,PSL,10.15,7.43,54.19,10.86
10027,Public,PSL,8.4,0.59,85.61,20.22
11818,Private,PSL,12.38,7.33,51.08,11.19
11716,Public,Non-PSL,13.96,2.15,60.14,15.05
10574,Private,PSL,11.35,4.46,57.71,14.15
14617,Public,Non-PSL,12.66,4.88,52.6,13.34
14298,Public,Non-PSL,8.06,6.01,40.22,10.1
14137,Private,PSL,12.1,4.61,55.76,16.01
10278,Public,Non-PSL,11.55,1.33,81.51,17.03
10313,Public,PSL,7.18,7.27,87.67,11.79
14741,Public,Non-PSL,12.03,-1.91,84.55,20.98
10254,Public,Non-PSL,9.22,-1.17,60.14,15.77
12522,Public,Non-PSL,7.94,3.06,82.11,13.22
14159,Foreign,PSL,13.7,4.59,83.04,13.61
13488,Public,PSL,7.36,3.14,74.14,15.61
13351,Public,PSL,8.5,6.3,85.06,15.8
13304,Foreign,Non-PSL,9.25,0.15,81.77,13.9
14853,Private,PSL,12.43,-1.44,77.46,18.89
12122,Public,Non-PSL,10.54,-0.78,62.69,17.43
11992,Public,Non-PSL,8.11,0.41,47.78,12.14
14995,Public,Non-PSL,7.48,-0.75,77.92,17.28
11686,Public,PSL,13.03,-1.84,63.19,19.35
10462,Public,Non-PSL,11.54,0.42,66.26,15.82
11201,Public,Non-PSL,12.31,5.03,51.36,14.9
11517,Public,Non-PSL,11.53,6.45,58.78,13.59
12374,Private,Non-PSL,10.01,4.04,54.24,13.13
13540,Private,Non-PSL,7.44,6.78,55.21,8.17
14038,Public,Non-PSL,12.56,6.46,60.45,13.3
11049,Foreign,Non-PSL,13.09,6.15,60.32,9.8
14604,Private,Non-PSL,9.59,-1.56,53.59,15.79
10559,Public,Non-PSL,12.29,0.75,55.49,16.01
11194,Private,Non-PSL,11.35,7.37,71.08,12.44
10059,Foreign,PSL,7.32,3.58,66.34,13.41
12218,Private,Non-PSL,8.97,5.15,74.12,13.86
13154,Public,PSL,9.99,7.43,57.53,12.07
13074,Private,Non-PSL,8.9,4.86,67.21,10.46
14790,Public,Non-PSL,9.31,-1.8,86.3,18.24
11086,,Non-PSL,,2.58,59.6,10.97
12668,Private,Non-PSL,11.56,4.93,77.92,15.37
10664,Public,PSL,8.66,3.79,62.22,12.2
12098,Private,PSL,11.44,-1.56,83.65,20.11
13515,Public,Non-PSL,12.97,1.19,42.32,16.69
13267,Public,Non-PSL,10.32,4.57,41.07,11.19
14746,Private,Non-PSL,7.38,4.88,61.69,11.01
13715,Private,PSL,13.93,6.89,49.47,13.41
13062,Private,Non-PSL,7.64,0.57,54.41,13.86
10730,Private,PSL,8.15,7.24,71.7,12.24
12781,Public,PSL,7.35,2.56,74.0,15.23
11362,Public,PSL,8.47,2.66,61.44,15.03
11928,Foreign,PSL,10.37,4.49,41.05,10.6
10154,Private,PSL,10.43,5.6,42.66,10.74
13912,Private,Non-PSL,8.9,5.77,46.96,10.05
11038,Public,Non-PSL,12.07,6.74,52.73,13.63
12900,Private,PSL,7.26,6.85,40.55,9.19
12040,Private,Non-PSL,8.76,4.64,50.34,12.75
14841,Public,Non-PSL,13.69,6.59,51.21,12.97
13922,Public,PSL,9.8,-1.62,42.39,15.58
12209,Private,Non-PSL,9.05,1.83,57.59,13.37
11543,Private,Non-PSL,10.97,7.67,80.5,12.57
13439,Public,Non-PSL,13.5,4.41,82.77,19.19
12574,Private,PSL,10.34,5.46,46.09,11.6
12723,Private,PSL,12.46,-1.95,85.19,22.47
14146,Public,PSL,11.55,2.11,71.82,17.89
10748,Public,PSL,10.8,7.8,83.39,13.37
11248,Public,Non-PSL,7.23,5.97,57.56,12.54
12332,Public,Non-PSL,7.42,6.62,89.28,13.69
14181,Public,Non-PSL,9.82,2.29,44.71,13.48
14451,Private,PSL,9.94,2.49,84.34,17.36
12782,Public,Non-PSL,12.91,-1.69,84.86,20.7
14902,Private,PSL,10.39,1.73,48.03,14.02
13051,Private,PSL,8.44,-0.73,86.38,18.92
13438,Public,Non-PSL,11.18,-1.78,78.93,19.53
12240,Public,Non-PSL,8.68,2.34,89.6,18.82
13609,Private,Non-PSL,13.49,4.4,51.42,14.25
14468,,PSL,,7.09,85.3,15.38
10668,Public,PSL,8.12,6.34,52.26,10.79
10519,Foreign,Non-PSL,13.91,-0.86,76.99,18.17
14551,Public,Non-PSL,13.53,-0.84,55.39,19.34
14248,Private,PSL,7.84,2.5,77.66,13.02
11212,Private,PSL,10.16,-0.77,75.52,16.31
10516,Public,PSL,7.18,5.76,64.71,10.98
11334,Private,Non-PSL,13.97,3.09,76.49,16.04
10362,Public,PSL,11.5,0.27,84.39,17.77
10887,Foreign,Non-PSL,11.57,3.66,42.77,13.08
13401,Public,Non-PSL,7.47,2.99,89.4,17.0
14084,Public,Non-PSL,12.23,5.55,50.74,14.0
13616,Foreign,Non-PSL,7.61,7.5,77.34,12.19
14846,Public,PSL,9.75,2.07,79.33,17.56
10720,Public,Non-PSL,12.12,-0.56,52.12,16.1
14126,,Non-PSL,,7.62,76.46,14.31
13097,Public,PSL,13.84,-1.17,48.21,18.3
12124,Private,Non-PSL,9.92,6.79,88.7,12.93
11875,Public,Non-PSL,12.13,6.56,81.28,13.43
10379,Public,Non-PSL,12.7,6.1,80.7,15.9
11449,Private,Non-PSL,13.61,-1.36,40.89,14.1
13915,Public,Non-PSL,13.76,-1.16,63.68,17.61
14632,Foreign,PSL,9.18,4.95,78.96,12.14
14015,Private,PSL,11.49,0.53,53.27,14.67
14607,Public,Non-PSL,12.92,6.14,78.94,15.48
13254,Public,Non-PSL,7.82,4.23,54.67,13.28
12700,Foreign,Non-PSL,12.41,0.77,46.85,11.6
12731,Public,Non-PSL,12.23,3.27,50.89,16.23
12902,Private,PSL,12.36,0.21,53.57,19.05
10470,Public,Non-PSL,13.74,1.6,66.2,16.09
14135,Public,PSL,11.15,5.77,75.24,16.6
12950,Private,PSL,13.53,0.79,44.27,16.28
12932,Public,Non-PSL,11.63,5.69,80.87,14.54
11787,Private,PSL,11.46,7.39,83.51,14.82
14973,Private,Non-PSL,10.68,7.57,50.42,10.07
10709,Private,Non-PSL,8.78,4.57,73.11,11.92
11844,Public,Non-PSL,11.29,-1.15,73.53,16.04
11507,Private,Non-PSL,11.06,5.71,84.17,14.84
14322,Public,Non-PSL,13.55,6.85,41.11,10.75
14508,Private,Non-PSL,7.17,4.09,58.08,9.98
12452,Public,PSL,13.76,2.37,79.09,20.15
10732,,Non-PSL,,1.54,82.62,15.49
14599,Public,Non-PSL,9.84,0.42,59.83,15.04
10325,Public,PSL,13.68,-1.45,49.99,17.12
11431,Foreign,PSL,10.18,5.21,49.64,10.85
12356,Public,PSL,7.84,5.6,50.58,13.1
14279,,PSL,,-1.76,79.9,19.44
14780,Private,Non-PSL,8.63,4.15,82.95,13.39
12224,,Non-PSL,,1.02,64.26,15.14
12840,Public,Non-PSL,9.6,6.69,53.54,12.74
12422,Foreign,PSL,7.16,4.9,61.72,10.58
11310,Private,Non-PSL,12.7,6.09,43.4,11.01
14820,Public,Non-PSL,8.39,1.53,66.1,13.25
14557,Public,Non-PSL,11.64,-0.93,64.93,19.23
10113,Public,Non-PSL,13.51,4.01,75.22,17.24
11440,Public,PSL,11.71,3.3,79.29,17.21
14708,Private,Non-PSL,8.37,2.51,63.58,12.94
13583,Private,PSL,9.53,6.85,50.21,9.36
13635,Foreign,PSL,7.66,0.89,73.07,13.05
12680,Private,PSL,10.61,-1.47,52.29,16.46
14888,Public,Non-PSL,11.79,6.04,43.77,12.55
12896,Public,Non-PSL,13.13,6.49,45.35,14.03
14672,Public,Non-PSL,13.15,4.98,83.78,17.19
14761,Public,Non-PSL,10.38,7.25,68.53,13.24
12126,Public,Non-PSL,11.68,2.82,86.16,17.45
12894,Public,Non-PSL,11.58,2.42,88.92,18.65
14161,Foreign,Non-PSL,10.6,7.09,45.36,9.5
13417,Private,PSL,9.19,5.75,43.88,10.3
12817,Public,Non-PSL,10.49,0.53,79.61,14.98
14883,Public,Non-PSL,12.61,1.65,68.96,17.32
14555,Public,Non-PSL,10.21,4.45,52.85,10.92
13620,Private,PSL,8.23,-0.39,41.68,14.92
11540,Private,Non-PSL,10.68,4.07,75.41,12.66
11478,Public,PSL,12.34,-0.83,76.31,18.36
13985,Public,Non-PSL,12.72,-1.89,88.0,19.5
13060,Public,Non-PSL,13.66,3.52,53.79,17.24
10306,Private,PSL,13.83,3.36,76.21,17.46
14115,Public,PSL,11.21,1.26,54.12,15.66
13980,Private,PSL,9.98,1.33,50.01,12.8
10691,Public,PSL,9.27,0.33,76.27,14.98
14228,Private,Non-PSL,11.49,6.9,40.44,8.99
12458,Foreign,PSL,11.38,2.05,63.43,13.98
10873,Public,Non-PSL,11.51,4.28,69.26,17.08
13289,Foreign,Non-PSL,13.31,-1.25,54.58,15.44
11522,Foreign,Non-PSL,13.54,0.12,40.89,14.32
10480,,PSL,,1.04,57.77,18.61
12632,Private,Non-PSL,11.93,4.03,41.44,13.63
10357,Public,Non-PSL,7.19,-0.31,79.31,17.24
12244,Private,PSL,13.97,3.32,86.36,19.08
10354,Private,Non-PSL,8.14,3.38,81.06,14.76
12530,Private,Non-PSL,13.98,0.59,49.45,15.6
12783,Public,Non-PSL,13.87,6.79,46.81,11.78
13330,Public,Non-PSL,11.7,2.65,88.05,14.64
12551,Public,Non-PSL,9.44,7.46,64.32,9.5
12732,Public,Non-PSL,10.32,-0.59,56.36,15.93
10157,Public,PSL,11.7,-0.16,51.46,17.17
12171,Public,Non-PSL,11.8,2.83,58.25,13.09
14494,Public,PSL,12.57,-0.21,43.59,15.9
11627,Private,Non-PSL,8.41,6.08,78.03,11.76
13140,Private,Non-PSL,7.48,0.88,43.32,11.16
13203,Foreign,Non-PSL,8.36,7.37,67.78,8.64
12638,,PSL,,4.23,80.53,16.95
14112,Public,PSL,10.5,3.28,70.14,15.77
14317,Private,PSL,12.05,6.05,46.33,13.01
12004,Private,Non-PSL,8.75,5.67,78.68,9.97
13432,Public,Non-PSL,13.93,3.88,86.75,14.67
11326,Private,PSL,9.36,-0.07,55.69,15.84
14998,,PSL,,7.47,42.56,9.62
12459,Private,PSL,10.42,0.25,61.24,13.72
10218,Public,PSL,12.23,5.42,55.75,13.22
10930,Public,PSL,8.81,6.92,83.65,16.52
10269,Public,PSL,9.52,6.58,55.51,12.34
11958,Private,PSL,9.95,4.77,87.7,15.38
10903,Private,PSL,8.27,-0.71,79.49,17.21
12773,Foreign,PSL,12.65,0.49,48.93,17.74
14569,Foreign,PSL,7.97,2.96,78.57,12.99
14976,Public,Non-PSL,10.13,-0.14,67.94,14.82
12154,Public,Non-PSL,12.78,6.9,73.67,15.04
11179,Public,Non-PSL,12.33,-0.02,72.11,16.86
14634,Public,Non-PSL,13.03,4.65,74.7,14.29
14717,,PSL,,0.15,86.63,19.56
11235,Private,Non-PSL,11.56,1.79,49.34,12.7
13364,Foreign,PSL,8.85,2.53,58.62,13.03
14842,Public,Non-PSL,13.68,7.92,57.96,11.22
13953,Public,Non-PSL,13.82,-1.95,88.54,20.92
10328,,PSL,,-0.45,51.64,18.37
11600,Private,Non-PSL,13.26,3.82,72.81,15.03
13502,Foreign,PSL,12.62,1.09,72.82,16.93
14752,Public,PSL,10.11,-0.94,49.93,16.33
10651,Private,PSL,7.61,5.42,86.83,14.94
14801,Private,Non-PSL,7.87,5.85,88.27,10.52
10856,Public,PSL,8.33,5.62,67.84,13.57
12421,Public,Non-PSL,8.12,-0.04,88.89,17.62
11356,Public,Non-PSL,13.11,7.68,46.67,11.15
12409,Public,PSL,13.92,-0.24,88.55,20.15
12481,Private,Non-PSL,8.93,1.43,81.51,15.35
14002,Public,PSL,12.64,3.25,44.47,14.81
13782,Public,PSL,9.29,6.58,40.68,10.72
14766,,PSL,,0.15,57.66,17.07
13107,Private,PSL,12.06,-0.01,59.36,17.66
13776,Public,Non-PSL,13.52,-0.74,86.88,22.49
13687,Public,Non-PSL,13.5,1.16,68.66,18.0
12608,Foreign,Non-PSL,8.93,4.25,84.78,14.22
12728,Public,PSL,8.6,2.25,81.43,18.4
13006,Public,PSL,12.83,1.64,74.46,17.74
13188,Public,Non-PSL,9.48,7.36,86.76,12.64
13452,Foreign,Non-PSL,11.72,-0.85,69.81,17.69
12457,Public,Non-PSL,10.11,4.08,51.32,13.01
14981,,Non-PSL,,1.54,52.95,14.23
11746,Foreign,Non-PSL,10.37,7.95,48.23,8.96
11628,Private,Non-PSL,10.75,4.93,64.28,12.0
14095,Private,Non-PSL,9.32,3.13,74.73,12.63
13576,Foreign,Non-PSL,9.6,-1.3,79.04,17.09
12237,Private,PSL,13.25,4.13,78.59,17.69
11703,Foreign,PSL,9.18,1.79,45.33,11.46
12321,Public,PSL,13.35,0.46,61.59,17.25
11582,Private,Non-PSL,9.74,7.42,52.54,9.13
12343,Public,Non-PSL,7.56,4.94,57.06,13.27
13376,Private,Non-PSL,12.45,1.88,68.36,15.1
14869,Public,Non-PSL,11.18,7.11,46.2,11.53
13570,Public,Non-PSL,13.04,0.74,82.52,19.13
10398,Public,Non-PSL,10.0,2.58,72.39,16.44
14145,Public,PSL,13.43,5.34,65.57,16.92
13061,Private,PSL,9.08,4.32,79.83,14.35
11112,Public,PSL,8.57,1.76,50.47,13.93
10444,Private,Non-PSL,9.59,7.53,88.64,12.17
12650,Public,Non-PSL,10.2,3.92,85.85,15.3
12827,Private,PSL,12.1,7.44,78.23,13.58
11693,Public,Non-PSL,9.79,4.77,78.61,14.56
11102,Public,PSL,13.78,5.23,83.75,18.05
13373,Public,Non-PSL,8.85,1.97,40.88,14.54
10439,Public,Non-PSL,11.94,-1.7,62.8,19.11
11882,Private,Non-PSL,13.11,0.06,50.83,15.74
12488,Private,Non-PSL,13.04,7.61,43.21,9.8
13460,Private,Non-PSL,11.54,1.3,54.02,13.29
11001,Private,PSL,8.3,4.48,66.65,13.16
14924,Foreign,Non-PSL,13.17,4.14,66.76,12.02
13405,Private,PSL,12.24,2.54,53.33,14.98
12337,Private,PSL,10.19,-1.5,49.42,14.53
14040,Foreign,PSL,11.04,0.12,46.74,13.83
13533,Public,Non-PSL,9.28,3.57,59.68,12.36
12528,Private,Non-PSL,13.7,3.48,40.06,11.68
14163,Private,Non-PSL,10.84,5.69,75.63,13.4
12620,Public,PSL,9.19,2.38,71.52,16.75
12921,Private,PSL,9.28,4.48,83.54,14.22
14874,Public,Non-PSL,8.66,0.1,76.92,16.35
14781,Private,PSL,7.48,1.65,84.79,16.36
11056,Private,Non-PSL,9.45,2.93,57.32,11.42
14785,Public,Non-PSL,9.92,3.42,62.23,15.24
13114,Private,Non-PSL,7.64,4.63,61.82,11.39
11236,Public,Non-PSL,9.58,6.43,65.51,10.88
14094,Public,PSL,13.5,5.02,88.45,15.71
12922,Private,Non-PSL,11.99,5.12,50.67,11.9
11101,Private,Non-PSL,7.4,1.53,53.63,12.98
11652,,PSL,,6.65,69.02,12.21
13300,Public,Non-PSL,12.63,6.29,44.64,13.11
10925,Foreign,PSL,9.98,0.45,77.51,16.42
10425,Foreign,Non-PSL,7.4,2.45,79.05,13.35
14714,Public,PSL,12.26,0.26,55.36,17.67
14093,Public,PSL,10.35,2.88,61.01,14.53
10160,Public,PSL,12.1,0.26,81.7,20.21
11285,Public,PSL,9.29,0.08,83.99,17.26
11009,Public,Non-PSL,8.75,4.27,73.8,15.3
14711,Public,PSL,9.93,-0.12,60.43,19.02
13613,Private,Non-PSL,9.62,7.93,56.3,8.64
12699,Public,Non-PSL,12.42,1.44,86.8,17.77
12093,Public,Non-PSL,8.43,4.89,46.85,11.93
12187,Public,Non-PSL,13.1,3.93,75.14,16.16
11180,Public,PSL,10.79,1.19,41.54,16.06
10276,Public,Non-PSL,10.51,0.27,64.01,16.38
12130,Public,Non-PSL,9.99,7.45,63.18,10.47
13127,Public,Non-PSL,11.71,-0.73,48.58,18.68
13386,Public,Non-PSL,13.15,2.92,55.43,14.99
11707,Foreign,Non-PSL,11.49,7.3,87.47,15.19
10246,,PSL,,3.82,88.35,21.36
12450,Private,Non-PSL,9.4,-0.84,55.42,13.79
11748,Public,PSL,8.82,-1.26,42.14,15.12
13475,Public,Non-PSL,12.87,6.73,63.56,13.96
10291,Private,PSL,7.21,0.82,66.12,13.84
13931,Public,Non-PSL,13.57,1.94,57.9,14.09
13246,Foreign,Non-PSL,8.2,4.69,73.71,11.24
10461,Private,PSL,7.82,6.0,65.25,13.48
13625,Public,Non-PSL,8.75,-1.8,62.7,16.9
11329,Private,Non-PSL,11.61,2.67,81.85,14.73
12821,Public,Non-PSL,13.48,1.54,47.34,14.94
14414,Private,PSL,11.49,-0.9,51.24,17.21
14896,Public,Non-PSL,7.56,-1.0,43.43,14.11
14816,Private,PSL,13.54,4.97,62.16,13.48
10882,Private,Non-PSL,11.7,4.27,44.04,11.69
13699,Private,PSL,13.53,2.71,51.32,17.17
10589,Private,PSL,7.9,7.29,80.13,11.37
14511,Public,Non-PSL,8.22,3.45,86.71,13.48
14029,Public,PSL,12.17,7.97,43.22,12.81
12529,Private,Non-PSL,7.06,4.4,70.8,9.44
14316,Public,Non-PSL,8.24,-1.0,75.96,17.53
12400,Private,Non-PSL,11.46,0.5,51.52,14.47
14622,Private,Non-PSL,12.35,-1.28,57.32,18.29
11872,Private,Non-PSL,8.49,-1.17,59.9,14.4
11136,Public,Non-PSL,7.53,-0.98,48.11,13.93
10601,Private,PSL,8.18,0.68,49.69,15.19
11079,Public,Non-PSL,8.53,3.52,46.57,13.61
13345,Private,Non-PSL,10.32,7.68,68.27,12.68
14718,Private,Non-PSL,13.97,0.72,84.73,18.22
13110,Public,PSL,11.29,5.7,48.68,13.16
14644,Private,Non-PSL,7.92,-0.68,70.89,16.26
12956,Public,Non-PSL,11.86,3.3,75.33,12.43
14001,Private,PSL,11.0,7.14,43.66,11.98
14974,Public,Non-PSL,11.95,-1.4,48.14,15.64
12110,Public,Non-PSL,13.88,2.16,49.3,15.26
10795,Private,PSL,7.13,3.03,48.67,11.68
13054,Private,Non-PSL,9.01,4.93,68.96,12.14
10091,Private,PSL,7.84,-1.64,51.06,15.47
13137,Public,Non-PSL,12.2,1.96,86.89,18.32
12822,Private,PSL,8.6,1.81,67.55,14.99
13431,Foreign,Non-PSL,11.07,-0.01,45.4,13.27
13805,Public,PSL,8.82,4.87,79.91,13.33
12079,Private,Non-PSL,13.89,3.57,41.2,14.95
12301,Public,Non-PSL,12.62,-0.71,87.21,20.33
13900,Foreign,Non-PSL,12.91,7.43,46.14,8.3
12158,Private,Non-PSL,9.44,2.62,43.88,11.38
11176,Private,PSL,10.78,3.27,67.73,16.08
11434,Public,PSL,11.67,3.15,63.22,17.71
14521,Private,Non-PSL,13.03,1.22,79.28,17.82
12087,Public,Non-PSL,7.74,4.54,71.37,13.12
10857,,Non-PSL,,-0.56,75.44,14.97
13361,Private,PSL,12.57,6.13,52.87,13.57
