Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Date
FD5199,10.56,Regular,0.083,Seafood,85.83,OUT002,1998,Small,Tier 3,Food Mart,1728.49,03/02/2020 6:23:52
FD560,8.53,Regular,0.066,Fruits and Vegetables,85.88,OUT003,1999,Medium,Tier 1,Departmental Store,5065.7,03/02/2020 6:23:52
DR4820,11.67,Low Sugar,0.12,Soft Drinks,86.03,OUT002,1998,Small,Tier 3,Food Mart,1983.34,03/02/2020 6:23:52
NC3722,9.66,No Sugar,0.177,Household,86.2,OUT002,1998,Small,Tier 3,Food Mart,1531.37,03/02/2020 6:23:52
FD764,10.78,Low Sugar,0.178,Frozen Foods,86.3,OUT002,1998,Small,Tier 3,Food Mart,1787.79,03/02/2020 6:23:52
FD7218,10.7,Low Sugar,0.041,Seafood,86.35,OUT002,1998,Small,Tier 3,Food Mart,1769.62,03/02/2020 6:23:52
FD1900,9.16,Low Sugar,0.026,Fruits and Vegetables,86.38,OUT002,1998,Small,Tier 3,Food Mart,1423.14,03/02/2020 6:23:52
FD1838,10.71,Low Sugar,0.04,Fruits and Vegetables,86.44,OUT002,1998,Small,Tier 3,Food Mart,1775.57,03/02/2020 6:23:52
FD5858,12.3,Low Sugar,0.022,Baking Goods,86.48,OUT002,1998,Small,Tier 3,Food Mart,2134.11,03/02/2020 6:23:52
FD3936,14.45,Regular,0.024,Snack Foods,86.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,2620.43,03/02/2020 6:23:52
DR3027,13.52,Low Sugar,0.046,Hard Drinks,86.63,OUT001,1987,High,Tier 2,Supermarket Type1,2413.77,03/02/2020 6:23:52
FD6261,9.28,Regular,0.041,Frozen Foods,86.66,OUT002,1998,Small,Tier 3,Food Mart,1455.12,03/02/2020 6:23:52
FD1107,7.96,Low Sugar,0.034,Fruits and Vegetables,86.72,OUT002,1998,Small,Tier 3,Food Mart,1159.75,03/02/2020 6:23:52
FD3545,12.33,Low Sugar,0.053,Fruits and Vegetables,86.72,OUT002,1998,Small,Tier 3,Food Mart,2146.46,03/02/2020 6:23:52
FD182,7.99,Low Sugar,0.033,Fruits and Vegetables,86.79,OUT001,1987,High,Tier 2,Supermarket Type1,2915.49,03/02/2020 6:23:52
FD4217,14.93,Low Sugar,0.023,Meat,86.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,2735.23,03/02/2020 6:23:52
NC553,10.1,No Sugar,0.071,Health and Hygiene,86.91,OUT001,1987,High,Tier 2,Supermarket Type1,2734.26,03/02/2020 6:23:52
FD7199,8.26,Regular,0.063,Baking Goods,86.98,OUT002,1998,Small,Tier 3,Food Mart,1232,03/02/2020 6:23:52
FD7835,9.22,Regular,0.016,Baking Goods,87.04,OUT002,1998,Small,Tier 3,Food Mart,1450.19,03/02/2020 6:23:52
FD7976,11.07,Low Sugar,0.066,Dairy,87.06,OUT002,1998,Small,Tier 3,Food Mart,1869.01,03/02/2020 6:23:52
FD2578,10.52,Low Sugar,0.044,Baking Goods,87.07,OUT002,1998,Small,Tier 3,Food Mart,1745.42,03/02/2020 6:23:52
FD1903,10.38,Regular,0.012,Fruits and Vegetables,87.14,OUT002,1998,Small,Tier 3,Food Mart,1713.58,03/02/2020 6:23:52
FD7128,13.06,Regular,0.112,Meat,87.14,OUT001,1987,High,Tier 2,Supermarket Type1,2320.84,03/02/2020 6:23:52
FD6803,13.58,Low Sugar,0.113,Starchy Foods,87.17,OUT001,1987,High,Tier 2,Supermarket Type1,2437.49,03/02/2020 6:23:52
FD3279,10.94,Regular,0.154,Fruits and Vegetables,87.18,OUT002,1998,Small,Tier 3,Food Mart,1842.65,03/02/2020 6:23:52
FD134,11.48,Low Sugar,0.049,Canned,87.21,OUT003,1999,Medium,Tier 1,Departmental Store,5455.68,03/02/2020 6:23:52
FD7048,11.27,Low Sugar,0.027,Meat,87.56,OUT002,1998,Small,Tier 3,Food Mart,1922.72,03/02/2020 6:23:52
FD6940,9.48,Low Sugar,0.027,Dairy,87.64,OUT002,1998,Small,Tier 3,Food Mart,1522.14,03/02/2020 6:23:52
DR6985,11.28,Regular,0.054,Soft Drinks,87.69,OUT002,1998,Small,Tier 3,Food Mart,1928.58,03/02/2020 6:23:52
FD4974,11.36,Low Sugar,0.024,Dairy,87.74,OUT002,1998,Small,Tier 3,Food Mart,1948.72,03/02/2020 6:23:52
FD3831,8.21,Low Sugar,0.018,Dairy,87.91,OUT002,1998,Small,Tier 3,Food Mart,1240.36,03/02/2020 6:23:52
FD6310,12.24,Low Sugar,0.065,Breakfast,87.91,OUT002,1998,Small,Tier 3,Food Mart,2151.04,03/02/2020 6:23:52
FD5238,9.34,Low Sugar,0.026,Snack Foods,87.95,OUT002,1998,Small,Tier 3,Food Mart,1495.95,03/02/2020 6:23:52
FD8706,12.91,Regular,0.017,Snack Foods,87.98,OUT001,1987,High,Tier 2,Supermarket Type1,2303.02,03/02/2020 6:23:52
FD8158,9.97,Low Sugar,0.039,Snack Foods,88.1,OUT002,1998,Small,Tier 3,Food Mart,1640.98,03/02/2020 6:23:52
DR6405,11.07,Low Sugar,0.086,Soft Drinks,88.12,OUT002,1998,Small,Tier 3,Food Mart,1889.31,03/02/2020 6:23:52
FD5439,8.82,Low Sugar,0.077,Dairy,88.15,OUT002,1998,Small,Tier 3,Food Mart,1381.86,03/02/2020 6:23:52
FD8146,9.51,Low Sugar,0.024,Fruits and Vegetables,88.16,OUT002,1998,Small,Tier 3,Food Mart,1537.91,03/02/2020 6:23:52
FD2513,10.21,Regular,0.026,Fruits and Vegetables,88.16,OUT002,1998,Small,Tier 3,Food Mart,1697.43,03/02/2020 6:23:52
DR389,9.55,Low Sugar,0.043,Soft Drinks,88.28,OUT002,1998,Small,Tier 3,Food Mart,539.71,03/02/2020 6:23:52
FD4039,11.47,reg,0.039,Dairy,88.58,OUT002,1998,Small,Tier 3,Food Mart,1990.22,03/02/2020 6:23:52
NC2471,13.48,No Sugar,0.017,Health and Hygiene,88.58,OUT001,1987,High,Tier 2,Supermarket Type1,2443.42,03/02/2020 6:23:52
FD239,8.71,Regular,0.033,Fruits and Vegetables,88.61,OUT003,1999,Medium,Tier 1,Departmental Store,5609.12,03/02/2020 6:23:52
NC3406,10.09,No Sugar,0.029,Household,88.75,OUT002,1998,Small,Tier 3,Food Mart,1682.18,03/02/2020 6:23:52
FD7031,8.3,Low Sugar,0.041,Canned,88.82,OUT002,1998,Small,Tier 3,Food Mart,1279.42,03/02/2020 6:23:52
FD1862,11.84,Regular,0.021,Meat,88.85,OUT002,1998,Small,Tier 3,Food Mart,2079.95,03/02/2020 6:23:52
DR5455,10.11,Low Sugar,0.053,Hard Drinks,88.91,OUT002,1998,Small,Tier 3,Food Mart,1690.08,03/02/2020 6:23:52
FD4833,8.15,Low Sugar,0.024,Baking Goods,88.98,OUT002,1998,Small,Tier 3,Food Mart,1248.88,03/02/2020 6:23:52
FD263,10.45,Low Sugar,0.089,Dairy,89.04,OUT002,1998,Small,Tier 3,Food Mart,972.72,03/02/2020 6:23:52
NC3574,10.79,No Sugar,0.084,Health and Hygiene,89.06,OUT002,1998,Small,Tier 3,Food Mart,1845.57,03/02/2020 6:23:52
DR8186,11.16,Low Sugar,0.042,Soft Drinks,89.14,OUT002,1998,Small,Tier 3,Food Mart,1930.81,03/02/2020 6:23:52
FD8241,9.54,Regular,0.077,Breakfast,89.16,OUT002,1998,Small,Tier 3,Food Mart,1566.79,03/02/2020 6:23:52
FD4571,8.84,Regular,0.006,Snack Foods,89.17,OUT002,1998,Small,Tier 3,Food Mart,1408.07,03/02/2020 6:23:52
NC7106,10.27,No Sugar,0.136,Household,89.17,OUT002,1998,Small,Tier 3,Food Mart,1729.69,03/02/2020 6:23:52
FD5965,9.49,Regular,0.084,Canned,89.21,OUT002,1998,Small,Tier 3,Food Mart,1554.61,03/02/2020 6:23:52
FD6196,10.75,Low Sugar,0.007,Snack Foods,89.33,OUT002,1998,Small,Tier 3,Food Mart,1841.79,03/02/2020 6:23:52
FD8091,8.51,reg,0.013,Baking Goods,89.51,OUT002,1998,Small,Tier 3,Food Mart,1339.29,03/02/2020 6:23:52
NC3561,11.19,No Sugar,0.077,Others,89.56,OUT002,1998,Small,Tier 3,Food Mart,1946.72,03/02/2020 6:23:52
FD3417,9.87,Low Sugar,0.03,Snack Foods,89.57,OUT002,,Small,Tier 3,Food Mart,1648.78,03/02/2020 6:23:52
FD3570,12.88,Regular,0.026,Baking Goods,89.6,OUT001,1987,High,Tier 2,Supermarket Type1,2329.47,03/02/2020 6:23:52
FD5577,12.78,Regular,0.035,Baking Goods,89.61,OUT001,1987,High,Tier 2,Supermarket Type1,2306.99,03/02/2020 6:23:52
NC216,10.37,No Sugar,0.113,Household,89.66,OUT001,1987,High,Tier 2,Supermarket Type1,3222.72,03/02/2020 6:23:52
FD1825,9.74,Low Sugar,0.036,Baking Goods,89.74,OUT002,1998,Small,Tier 3,Food Mart,1621.92,03/02/2020 6:23:52
FD5754,11.19,Regular,0.079,Fruits and Vegetables,89.77,OUT002,1998,Small,Tier 3,Food Mart,1950.14,03/02/2020 6:23:52
FD3686,10.53,Low Sugar,0.024,Meat,89.82,OUT002,1998,Small,Tier 3,Food Mart,1803.84,03/02/2020 6:23:52
FD5756,10.02,reg,0.184,Fruits and Vegetables,89.92,OUT002,1998,Small,Tier 3,Food Mart,1688.81,03/02/2020 6:23:52
NC7492,8.81,No Sugar,0.026,Others,89.94,OUT002,1998,Small,Tier 3,Food Mart,1417.64,03/02/2020 6:23:52
FD2499,8.55,Regular,0.123,Snack Foods,90,OUT002,1998,Small,Tier 3,Food Mart,1358.45,03/02/2020 6:23:52
FD7047,11.26,Low Sugar,0.065,Fruits and Vegetables,90.04,OUT002,1998,Small,Tier 3,Food Mart,1972.62,03/02/2020 6:23:52
DR8694,11.3,Regular,0.099,Hard Drinks,90.06,OUT002,1998,Small,Tier 3,Food Mart,1981.53,03/02/2020 6:23:52
FD8260,11.48,Low Sugar,0.07,Snack Foods,90.06,OUT002,1998,Small,Tier 3,Food Mart,2022.24,03/02/2020 6:23:52
DR6199,9.53,Regular,0.015,Hard Drinks,90.11,OUT002,1998,Small,Tier 3,Food Mart,1583.75,03/02/2020 6:23:52
NC6308,13.58,No Sugar,0.051,Household,90.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2500.02,03/02/2020 6:23:52
FD1329,10.4,Regular,0.066,Canned,90.22,OUT002,1998,Small,Tier 3,Food Mart,1782.06,03/02/2020 6:23:52
FD8548,11.81,Low Sugar,0.085,Snack Foods,90.24,OUT002,1998,Small,Tier 3,Food Mart,2101.81,03/02/2020 6:23:52
FD8281,7.86,Low Sugar,0.064,Snack Foods,90.25,OUT002,1998,Small,Tier 3,Food Mart,1208.89,03/02/2020 6:23:52
NC5297,12.35,No Sugar,0.036,Household,90.25,OUT002,1998,Small,Tier 3,Food Mart,2224.12,03/02/2020 6:23:52
FD6534,11.34,Low Sugar,0.013,Baking Goods,90.26,OUT002,1998,Small,Tier 3,Food Mart,1995.1,03/02/2020 6:23:52
FD1733,5.91,Regular,0.159,Starchy Foods,90.33,OUT002,1998,Small,Tier 3,Food Mart,769.28,03/02/2020 6:23:52
FD6904,9.03,Low Sugar,0.049,Fruits and Vegetables,90.52,OUT002,1998,Small,Tier 3,Food Mart,1478.9,03/02/2020 6:23:52
DR2026,11.12,Low Sugar,0.16,Soft Drinks,90.55,OUT002,1998,Small,Tier 3,Food Mart,1951.66,03/02/2020 6:23:52
NC5369,10.86,No Sugar,0.151,Health and Hygiene,90.61,OUT002,1998,Small,Tier 3,Food Mart,1893.65,03/02/2020 6:23:52
FD7027,11.35,Low Sugar,0.111,Baking Goods,90.63,OUT002,1998,Small,Tier 3,Food Mart,2004.7,03/02/2020 6:23:52
FD277,11.09,Low Sugar,0.128,Snack Foods,90.68,OUT001,1987,High,Tier 2,Supermarket Type1,3152.08,03/02/2020 6:23:52
FD7896,8.4,Regular,0.036,Dairy,90.7,OUT002,1998,Small,Tier 3,Food Mart,1339.07,03/02/2020 6:23:52
FD5665,11.74,Low Sugar,0.03,Breakfast,90.7,OUT002,1998,Small,Tier 3,Food Mart,2094.27,03/02/2020 6:23:52
FD242,11.55,Low Sugar,0.035,Fruits and Vegetables,90.8,OUT001,1987,High,Tier 2,Supermarket Type1,2424.75,03/02/2020 6:23:52
FD2216,6.99,Regular,0.023,Fruits and Vegetables,90.88,OUT002,1998,Small,Tier 3,Food Mart,1025.01,03/02/2020 6:23:52
FD3513,7.15,Regular,0.049,Fruits and Vegetables,90.89,OUT002,1998,Small,Tier 3,Food Mart,1060.4,03/02/2020 6:23:52
FD4717,11.98,Low Sugar,0.045,Fruits and Vegetables,90.94,OUT002,1998,Small,Tier 3,Food Mart,2152.8,03/02/2020 6:23:52
FD4361,10.15,Regular,0.031,Fruits and Vegetables,90.96,OUT002,1998,Small,Tier 3,Food Mart,1739.39,03/02/2020 6:23:52
FD1915,10.86,Low Sugar,0.038,Canned,91.06,OUT002,1998,Small,Tier 3,Food Mart,1903.11,03/02/2020 6:23:52
FD699,11.88,Low Sugar,0.039,Canned,91.12,OUT002,1998,Small,Tier 3,Food Mart,2134.45,03/02/2020 6:23:52
FD751,8.56,Regular,0.061,Frozen Foods,91.13,OUT002,1998,Small,Tier 3,Food Mart,1383.42,03/02/2020 6:23:52
FD2588,11.81,Low Sugar,0.049,Snack Foods,91.15,OUT002,1998,Small,Tier 3,Food Mart,2118.65,03/02/2020 6:23:52
FD4124,10.9,Low Sugar,0.013,Snack Foods,91.2,OUT002,1998,Small,Tier 3,Food Mart,1914.14,03/02/2020 6:23:52
FD1710,12.95,Low Sugar,0.045,Canned,91.27,OUT001,1987,High,Tier 2,Supermarket Type1,2378.63,03/02/2020 6:23:52
FD456,10.6,Low Sugar,0.027,Meat,91.29,OUT001,1987,High,Tier 2,Supermarket Type1,2466.17,03/02/2020 6:23:52
FD1521,12.92,Low Sugar,0.089,Fruits and Vegetables,91.38,OUT001,1987,High,Tier 2,Supermarket Type1,2374.73,03/02/2020 6:23:52
FD1144,9.95,Low Sugar,0.115,Fruits and Vegetables,91.46,OUT002,1998,Small,Tier 3,Food Mart,1705.16,03/02/2020 6:23:52
DR3096,13.62,Low Sugar,0.085,Hard Drinks,91.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,2535.01,03/02/2020 6:23:52
FD4269,13.04,Low Sugar,0.058,Snack Foods,91.53,OUT001,1987,High,Tier 2,Supermarket Type1,2405.69,03/02/2020 6:23:52
DR2201,12.46,Low Sugar,0.097,Hard Drinks,91.54,OUT002,1998,Small,Tier 3,Food Mart,2274.65,03/02/2020 6:23:52
NC6738,11.22,No Sugar,0.025,Health and Hygiene,91.63,OUT002,1998,Small,Tier 3,Food Mart,1996.7,03/02/2020 6:23:52
NC7987,11.01,No Sugar,0.017,Others,91.72,OUT002,1998,Small,Tier 3,Food Mart,1949.81,03/02/2020 6:23:52
NC1458,12.04,No Sugar,0.024,Health and Hygiene,91.83,OUT002,1998,Small,Tier 3,Food Mart,2184.37,03/02/2020 6:23:52
FD1855,9.61,Low Sugar,0.064,Baking Goods,92.03,OUT002,1998,Small,Tier 3,Food Mart,1639.82,03/02/2020 6:23:52
FD7503,9.81,Regular,0.129,Dairy,92.15,OUT002,1998,Small,Tier 3,Food Mart,1687,03/02/2020 6:23:52
FD4307,9.55,Low Sugar,0.108,Canned,92.17,OUT002,1998,Small,Tier 3,Food Mart,1630.26,03/02/2020 6:23:52
NC4386,8.94,No Sugar,0.039,Health and Hygiene,92.18,OUT002,1998,Small,Tier 3,Food Mart,1492.65,03/02/2020 6:23:52
FD5009,9.83,Low Sugar,0.131,Dairy,92.19,OUT002,1998,Small,Tier 3,Food Mart,1693.14,03/02/2020 6:23:52
FD3088,9.94,Low Sugar,0.184,Frozen Foods,92.19,OUT002,1998,Small,Tier 3,Food Mart,1717.23,03/02/2020 6:23:52
FD8433,11.1,Low Sugar,0.082,Fruits and Vegetables,92.2,OUT002,1998,Small,Tier 3,Food Mart,1980.24,03/02/2020 6:23:52
FD6086,11.01,Low Sugar,0.147,Fruits and Vegetables,92.24,OUT002,1998,Small,Tier 3,Food Mart,1960.49,03/02/2020 6:23:52
FD5967,10.15,Low Sugar,0.087,Snack Foods,92.32,OUT002,1998,Small,Tier 3,Food Mart,1769.09,03/02/2020 6:23:52
NC6067,8.69,No Sugar,0.087,Household,92.38,OUT002,1998,Small,Tier 3,Food Mart,1440.41,03/02/2020 6:23:52
FD953,13.32,Low Sugar,0.025,Snack Foods,92.42,OUT001,1987,High,Tier 2,Supermarket Type1,2485.93,03/02/2020 6:23:52
FD2994,10,Low Sugar,0.123,Fruits and Vegetables,92.43,OUT002,1998,Small,Tier 3,Food Mart,1737.61,03/02/2020 6:23:52
NC7344,10.48,No Sugar,0.021,Household,92.45,OUT002,1998,Small,Tier 3,Food Mart,1845.4,03/02/2020 6:23:52
FD2175,8.59,Low Sugar,0.096,Snack Foods,92.6,OUT002,1998,Small,Tier 3,Food Mart,1421.24,03/02/2020 6:23:52
FD8305,11.51,Low Sugar,0.077,Dairy,92.61,OUT002,1998,Small,Tier 3,Food Mart,2081.81,03/02/2020 6:23:52
FD3393,10.2,Low Sugar,0.088,Snack Foods,92.62,OUT002,1998,Small,Tier 3,Food Mart,1785.64,03/02/2020 6:23:52
FD5333,10.48,Low Sugar,0.073,Meat,92.63,OUT002,1998,Small,Tier 3,Food Mart,1849.5,03/02/2020 6:23:52
FD2827,8.31,Low Sugar,0.031,Snack Foods,92.66,OUT002,1998,Small,Tier 3,Food Mart,1358.35,03/02/2020 6:23:52
DR6014,11.15,Low Sugar,0.079,Soft Drinks,92.71,OUT002,1998,Small,Tier 3,Food Mart,2001.18,03/02/2020 6:23:52
FD653,9.53,Regular,0.104,Meat,92.78,OUT002,1998,Small,Tier 3,Food Mart,1637.89,03/02/2020 6:23:52
FD6312,10.56,Low Sugar,0.1,Snack Foods,92.82,OUT002,1998,Small,Tier 3,Food Mart,1871.6,03/02/2020 6:23:52
FD7650,11.83,Low Sugar,0.006,Meat,92.83,OUT002,1998,Small,Tier 3,Food Mart,2157.83,03/02/2020 6:23:52
NC4402,10.72,No Sugar,0.049,Health and Hygiene,92.94,OUT002,1998,Small,Tier 3,Food Mart,1910.53,03/02/2020 6:23:52
FD1353,10.13,Low Sugar,0.015,Dairy,93.1,OUT002,1998,Small,Tier 3,Food Mart,1780.68,03/02/2020 6:23:52
FD2332,11.32,Low Sugar,0.014,Meat,93.11,OUT002,1998,Small,Tier 3,Food Mart,2049.75,03/02/2020 6:23:52
FD224,12.46,Regular,0.07,Fruits and Vegetables,93.19,OUT001,1987,High,Tier 2,Supermarket Type1,3936.39,03/02/2020 6:23:52
FD949,10.4,Regular,0.1,Snack Foods,93.25,OUT002,1998,Small,Tier 3,Food Mart,1843.35,03/02/2020 6:23:52
FD4757,9.11,Low Sugar,0.016,Fruits and Vegetables,93.27,OUT002,1998,Small,Tier 3,Food Mart,1553.3,03/02/2020 6:23:52
FD4416,8.77,Low Sugar,0.139,Snack Foods,93.29,OUT002,1998,Small,Tier 3,Food Mart,1475.11,03/02/2020 6:23:52
DR1660,10.82,Low Sugar,0.013,Soft Drinks,93.37,OUT002,1998,Small,Tier 3,Food Mart,1942.06,03/02/2020 6:23:52
FD102,10.06,Low Sugar,0.127,Snack Foods,93.41,OUT001,1987,High,Tier 2,Supermarket Type1,3998.13,03/02/2020 6:23:52
NC5610,13.49,No Sugar,0.074,Others,93.44,OUT004,2009,Medium,Tier 2,Supermarket Type2,2546.18,03/02/2020 6:23:52
DR421,10.47,Low Sugar,0.16,Soft Drinks,93.51,OUT003,1999,Medium,Tier 1,Departmental Store,5233.53,03/02/2020 6:23:52
FD2716,8.83,Regular,0.128,Snack Foods,93.56,OUT002,1998,Small,Tier 3,Food Mart,1494.79,03/02/2020 6:23:52
FD7018,9.14,Regular,0.046,Dairy,93.58,OUT002,1998,Small,Tier 3,Food Mart,1566.71,03/02/2020 6:23:52
FD969,9.17,Low Sugar,0.027,Frozen Foods,93.63,OUT002,1998,Small,Tier 3,Food Mart,1573.4,03/02/2020 6:23:52
NC670,12.15,No Sugar,0.042,Health and Hygiene,93.63,OUT002,1998,Small,Tier 3,Food Mart,2246.04,03/02/2020 6:23:52
FD1213,11.56,Low Sugar,0.024,Fruits and Vegetables,93.65,OUT002,1998,Small,Tier 3,Food Mart,2114.3,03/02/2020 6:23:52
FD497,11.6,Regular,0.113,Meat,93.72,OUT002,1998,Small,Tier 3,Food Mart,1055.89,03/02/2020 6:23:52
FD3599,10.49,Regular,0.087,Fruits and Vegetables,93.74,OUT002,1998,Small,Tier 3,Food Mart,1874.02,03/02/2020 6:23:52
FD7400,9.17,Low Sugar,0.128,Snack Foods,93.75,OUT002,1998,Small,Tier 3,Food Mart,1575.87,03/02/2020 6:23:52
FD6591,10.25,Low Sugar,0.064,Frozen Foods,93.78,OUT002,1998,Small,Tier 3,Food Mart,1819.87,03/02/2020 6:23:52
FD4869,12.1,Regular,0.019,Fruits and Vegetables,93.81,OUT002,1998,Small,Tier 3,Food Mart,2239.64,03/02/2020 6:23:52
FD1367,12.24,Low Sugar,0.062,Fruits and Vegetables,93.84,OUT002,1998,Small,Tier 3,Food Mart,2271.26,03/02/2020 6:23:52
FD8105,12.58,Low Sugar,0.018,Breads,93.84,OUT001,1987,High,Tier 2,Supermarket Type1,2347.53,03/02/2020 6:23:52
FD2167,7.66,Regular,0.04,Breads,93.85,OUT002,1998,Small,Tier 3,Food Mart,1235.63,03/02/2020 6:23:52
FD8709,10.49,Regular,0.07,Baking Goods,93.99,OUT002,1998,Small,Tier 3,Food Mart,1879.3,03/02/2020 6:23:52
FD5557,9.88,Low Sugar,0.11,Dairy,94.05,OUT002,1998,Small,Tier 3,Food Mart,1741.57,03/02/2020 6:23:52
FD8289,10.41,Low Sugar,0.045,Fruits and Vegetables,94.13,OUT002,1998,Small,Tier 3,Food Mart,1863.54,03/02/2020 6:23:52
DR7451,10.62,Regular,0.123,Hard Drinks,94.13,OUT002,1998,Small,Tier 3,Food Mart,1910.97,03/02/2020 6:23:52
FD7739,11.88,Low Sugar,0.024,Dairy,94.13,OUT002,1998,Small,Tier 3,Food Mart,2196.53,03/02/2020 6:23:52
FD1304,8.26,Low Sugar,0.042,Meat,94.14,OUT002,1998,Small,Tier 3,Food Mart,1377.41,03/02/2020 6:23:52
NC1898,9.51,No Sugar,0.079,Household,94.15,OUT002,1998,Small,Tier 3,Food Mart,1661.62,03/02/2020 6:23:52
FD6535,8.26,Low Sugar,0.116,Frozen Foods,94.18,OUT002,1998,Small,Tier 3,Food Mart,1378.73,03/02/2020 6:23:52
FD5148,11.49,Low Sugar,0.06,Dairy,94.19,OUT002,1998,Small,Tier 3,Food Mart,2110.46,03/02/2020 6:23:52
NC5667,12.23,No Sugar,0.179,Household,94.2,OUT002,1998,Small,Tier 3,Food Mart,2277.22,03/02/2020 6:23:52
FD2369,9.36,Low Sugar,0.006,Snack Foods,94.31,OUT002,1998,Small,Tier 3,Food Mart,1629.55,03/02/2020 6:23:52
FD6996,9.81,Low Sugar,0.086,Snack Foods,94.37,OUT002,1998,Small,Tier 3,Food Mart,1734.38,03/02/2020 6:23:52
FD303,13.82,Low Sugar,0.066,Fruits and Vegetables,94.37,OUT003,1999,Medium,Tier 1,Departmental Store,5719.69,03/02/2020 6:23:52
NC2230,9.56,No Sugar,0.098,Household,94.4,OUT002,1998,Small,Tier 3,Food Mart,1677.42,03/02/2020 6:23:52
FD1994,11.24,Low Sugar,0.067,Canned,94.45,OUT002,1998,Small,Tier 3,Food Mart,2057.95,03/02/2020 6:23:52
DR6286,9.37,Low Sugar,0.049,Soft Drinks,94.63,OUT002,1998,Small,Tier 3,Food Mart,1638.08,03/02/2020 6:23:52
FD6659,9.65,Low Sugar,0.027,Starchy Foods,94.67,OUT002,1998,Small,Tier 3,Food Mart,1704.05,03/02/2020 6:23:52
FD5551,10.55,Regular,0.08,Snack Foods,94.69,OUT002,1998,Small,Tier 3,Food Mart,1908.09,03/02/2020 6:23:52
FD7007,11.91,Low Sugar,0.041,Fruits and Vegetables,94.69,OUT002,1998,Small,Tier 3,Food Mart,2214.4,03/02/2020 6:23:52
FD6989,12.37,Regular,0.049,Baking Goods,94.72,OUT001,1987,High,Tier 2,Supermarket Type1,2318.2,03/02/2020 6:23:52
FD2368,7.12,Regular,0.227,Fruits and Vegetables,94.79,OUT002,1998,Small,Tier 3,Food Mart,1132.86,03/02/2020 6:23:52
NC6778,9.62,No Sugar,0.154,Household,94.81,OUT002,1998,Small,Tier 3,Food Mart,1700.13,03/02/2020 6:23:52
FD7877,10.48,Low Sugar,0.169,Baking Goods,94.81,OUT002,1998,Small,Tier 3,Food Mart,1893.13,03/02/2020 6:23:52
FD3115,7.9,Low Sugar,0.042,Fruits and Vegetables,94.85,OUT002,1998,Small,Tier 3,Food Mart,1312.4,03/02/2020 6:23:52
FD6933,11.14,Low Sugar,0.165,Snack Foods,94.94,OUT002,1998,Small,Tier 3,Food Mart,2045.18,03/02/2020 6:23:52
NC6316,9.92,No Sugar,0.141,Health and Hygiene,94.98,OUT002,1998,Small,Tier 3,Food Mart,1769.82,03/02/2020 6:23:52
FD236,12.4,Regular,0.065,Fruits and Vegetables,94.99,OUT001,1987,High,Tier 2,Supermarket Type1,4685.23,03/02/2020 6:23:52
FD7022,9.29,Low Sugar,0.09,Meat,95.01,OUT002,1998,Small,Tier 3,Food Mart,1628.81,03/02/2020 6:23:52
FD3459,7.98,Low Sugar,0.097,Meat,95.02,OUT002,1998,Small,Tier 3,Food Mart,1332.44,03/02/2020 6:23:52
FD6696,10.35,reg,0.017,Fruits and Vegetables,95.05,OUT002,1998,Small,Tier 3,Food Mart,1869.49,03/02/2020 6:23:52
FD7866,12.14,Low Sugar,0.09,Baking Goods,95.05,OUT002,1998,Small,Tier 3,Food Mart,2273.91,03/02/2020 6:23:52
FD3771,17.79,Regular,0.119,Baking Goods,95.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3552.09,03/02/2020 6:23:52
FD5388,9.16,Regular,0.018,Snack Foods,95.11,OUT002,1998,Small,Tier 3,Food Mart,1602.1,03/02/2020 6:23:52
NC5348,11.19,No Sugar,0.049,Household,95.12,OUT002,1998,Small,Tier 3,Food Mart,2059.89,03/02/2020 6:23:52
FD2722,10.5,Low Sugar,0.041,Meat,95.15,OUT002,1998,Small,Tier 3,Food Mart,1905.89,03/02/2020 6:23:52
FD1677,12.83,Low Sugar,0.03,Canned,95.15,OUT001,1987,High,Tier 2,Supermarket Type1,2431.56,03/02/2020 6:23:52
FD7743,10.86,Regular,0.041,Baking Goods,95.23,OUT002,1998,Small,Tier 3,Food Mart,1988.82,03/02/2020 6:23:52
FD4588,10.14,Low Sugar,0.01,Canned,95.25,OUT002,1998,Small,Tier 3,Food Mart,1826.77,03/02/2020 6:23:52
NC2798,13.94,No Sugar,0.03,Household,95.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,2686.2,03/02/2020 6:23:52
FD5451,9.53,Low Sugar,0.025,Snack Foods,95.43,OUT002,1998,Small,Tier 3,Food Mart,1691.6,03/02/2020 6:23:52
NC4928,9.74,No Sugar,0.097,Health and Hygiene,95.46,OUT002,1998,Small,Tier 3,Food Mart,1739.07,03/02/2020 6:23:52
NC6113,12.03,No Sugar,0.02,Health and Hygiene,95.47,OUT002,1998,Small,Tier 3,Food Mart,2256.39,03/02/2020 6:23:52
FD4980,9.86,Regular,0.116,Meat,95.57,OUT002,1998,Small,Tier 3,Food Mart,1769.49,03/02/2020 6:23:52
